w scaling repl L S1 S2 S3 S4 S5 D1 D2 D3 D4 D5 D6 D7 D8 S b bm bprod bpred compratio co prank
120 2 17.5 68 0.0933544303797468 0.166139240506329 0 0.221518987341772 0.518987341772152 0 0 0 0 0 0 0 0 19 3.9174144521576 0.2061797080083 0.28968139328954 0.1574703915943 0.426829268292683 0.188365650969529 119
152 2 17.5 14 0.166666666666667 0.0555555555555556 0 0.333333333333333 0.444444444444444 0 0 0 0 0 0 0 0 9 1.9099390335864 0.21221544817626 0.39137938371936 0.1226334804048 0.75 0.172839506172839 120
13 2 16.1818181818182 10 0.125 0 0 0.333333333333333 0.541666666666667 0 0 0 0 0 0 0 0 8 1.79308538866836 0.224135673583455 0.244828280422782 0.211720109479782 0.615384615384615 0.15625 121
107 2 17.5 27 0.164893617021277 0.0585106382978723 0 0.335106382978723 0.441489361702128 0 0 0 0 0 0 0 0 12 2.6998668982818 0.22498890819014 0.32290351486252 0.17603160485402 0.759036144578313 0.1875 122
133 2 17.5 22 0.24468085106383 0.0531914893617021 0 0.340425531914894 0.361702127659574 0 0 0 0 0 0 0 0 18 4.3009909150074 0.23894393972266 0.47572235696214 0.14787531770754 0.941176470588235 0.0679012345679012 123
47 2 17.5 416 0.0904539962023131 0.0692214741929915 0 0.23165889867081 0.567236319696185 0.0252028310029346 0.00966683928879682 0.00103573278094252 0 0 0.00552390816502676 0 0 54 13.16627009992 0.24381981666514 0.41780690277372 0.15682627361084 0.408399269628728 0.142661179698217 124
87 2 17.5 136 0.0901713255184851 0.0694319206492336 0 0.229936880072137 0.579801623083859 0.018034265103697 0.00901713255184851 0 0 0 0.0036068530207394 0 0 32 7.9076377189386 0.24711367871688 0.40545851570908 0.16417114505428 0.396578538102644 0.1328125 125
72 2 17.5 138 0.10575296108291 0.0126903553299492 0 0.256345177664975 0.567258883248731 0.0423011844331641 0.00380710659898477 0 0 0 0.011844331641286 0 0 33 8.4288901375516 0.255420913259 0.322682275981 0.19936977765752 0.451901565995526 0.126721763085399 126
76 2 17.1764705882353 43 0.0402193784277879 0 0 0.46617915904936 0.46800731261426 0.0237659963436929 0 0 0 0 0.00182815356489945 0 0 22 5.68702840892 0.258501291314529 0.403211951753667 0.158316987933686 0.99609375 0.0888429752066116 127
43 2 17.5 153 0.0354239256678281 0 0 0.292392566782811 0.653600464576074 0.016260162601626 0 0 0 0 0.00232288037166086 0 0 41 11.311337408358 0.27588627825272 0.26197395351798 0.29049421922424 0.44735673034207 0.091017251635931 128
85 2 17.5 60 0.01338199513382 0 0 0.375912408759124 0.604622871046229 0.0048661800486618 0 0 0 0 0.00121654501216545 0 0 26 7.2104562941346 0.2773252420821 0.24462532876806 0.31547514094892 0.621730382293763 0.0887573964497041 129
71 2 17.5 161 0.0810900631439016 0.0495181123296776 0 0.207710202725158 0.635094715852443 0.0199401794616152 0.00398803589232303 0 0 0 0.00265869059488202 0 0 37 10.573825353692 0.28577906361338 0.40626932767436 0.20362661084448 0.32705389848247 0.117604090577064 130
27 2 6.84210526315789 2375 0.0928051320249913 0.0695316419135643 0 0.18475898028366 0.61236185640667 0.0204764148792241 0.00723591201374215 0.00806439353632397 0.000478847118556466 0.000228022437407841 0.00336713132572245 0.000205220193667057 0.000486447866470061 181 51.8837156225263 0.286650362555316 0.526645256280368 0.158517495566632 0.301715363801107 0.0724947345929611 131
53 2 17.5 122 0.121101871101871 0.0332640332640333 0 0.217775467775468 0.590956340956341 0.0280665280665281 0.00415800415800416 0 0 0 0.00467775467775468 0 0 32 9.4116864418666 0.29411520130834 0.40497066653406 0.20789428391052 0.368513632365875 0.119140625 132
93 2 16.8846153846154 21 0.212121212121212 0.161616161616162 0 0.252525252525253 0.252525252525253 0.0202020202020202 0.0202020202020202 0.0202020202020202 0.0404040404040404 0 0 0 0.0202020202020202 10 3.01913979777558 0.301913979777558 0.718263593747462 0.123478430933423 1 0.21 133
75 2 17.5 179 0.0840146602762898 0.0270651254581336 0 0.19847758669298 0.637158161826896 0.0405976881872004 0.00507471102340006 0 0 0 0.00761206653510008 0 0 42 12.730398345514 0.30310472251242 0.3632728117469 0.2534006487968 0.311504424778761 0.101473922902494 134
21 2 17.5 708 0.0262425883903082 0.00424566283580997 0 0.462887050728351 0.506148891003587 0.000439206500256204 0 0 0 0 3.6600541688017e-05 0 0 108 33.003509399362 0.30558804999408 0.40088576908636 0.20295973712554 0.914527442331333 0.0606995884773663 135
78 2 17.5 225 0.118887015177066 0.0434232715008432 0 0.206998313659359 0.591273187183811 0.0259274873524452 0.0075885328836425 0 0 0 0.00590219224283305 0 0 44 13.866090764476 0.31513842646532 0.4036627069482 0.24785997329828 0.350089126559715 0.116219008264463 136
150 2 17.5 15 0.146341463414634 0.0487804878048781 0 0.329268292682927 0.475609756097561 0 0 0 0 0 0 0 0 10 3.198029553485 0.3198029553485 0.4905982676076 0.2059394138425 0.692307692307692 0.15 137
83 2 17.5 281 0.0897523601039814 0.0302366944862498 0 0.193049664796826 0.659187303324668 0.0202490080722397 0.00369407579696265 0 0 0 0.00383089341907238 0 0 53 17.051130020256 0.32171943434428 0.3710057490519 0.28093076010344 0.292860107928601 0.100035599857601 138
17 2 16.1818181818182 12 0.163265306122449 0.0204081632653061 0 0.36734693877551 0.448979591836735 0 0 0 0 0 0 0 0 11 3.56803494327255 0.324366813024818 0.454463558060273 0.2500258158616 0.818181818181818 0.0991735537190083 139
70 2 17.5 247 0.0652872920452957 0.0244652593317489 0 0.286453236404306 0.619460366279883 0.00377464001118412 0.000419404445687124 0 0 0 0.000139801481895708 0 0 52 17.015562678976 0.32722235921092 0.50827029579356 0.20457698281626 0.462423832092079 0.0913461538461538 140
74 2 17.5 273 0.120993455277731 0.0434636684007384 0 0.1631146165464 0.6019466353415 0.0451418023158248 0.0107400570565531 0.00251720087262964 0 0 0.0120825641886223 0 0 50 16.426700127502 0.32853400255 0.40552489351166 0.26804115965156 0.270978533593532 0.1092 141
84 2 16.622641509434 17 0.036697247706422 0 0 0.422018348623853 0.513761467889908 0.018348623853211 0 0 0 0 0.00917431192660551 0 0 13 4.28825699210585 0.329865922469604 0.299883684373679 0.36484520024834 0.821428571428571 0.100591715976331 142
63 2 17.5 255 0.128021978021978 0.039010989010989 0 0.163003663003663 0.625457875457875 0.028021978021978 0.00659340659340659 0 0 0 0.00989010989010989 0 0 49 16.234021487586 0.33130656097106 0.38168147488038 0.2902603348227 0.260614934114202 0.106205747605165 143
39 2 17.5 328 0.0970149253731343 0.0291723202170963 0 0.182948891904116 0.655246494798734 0.0264586160108548 0.00305291723202171 0 0 0 0.00610583446404342 0 0 61 20.882250495946 0.34233197534338 0.43428821514918 0.26930790255652 0.279206212251941 0.0881483472184897 144
77 2 17.5 61 0.0753828032979976 0.0235571260306243 0 0.326266195524146 0.567726737338045 0.00353356890459364 0.00235571260306243 0 0 0 0.00117785630153121 0 0 24 8.2365678278 0.343190326158 0.509082851723 0.224695665041 0.574688796680498 0.105902777777778 145
52 2 17.5 152 0.0880709825829773 0.0131449227735787 0 0.254354255668748 0.623069339467631 0.0167597765363128 0.00164311534669734 0 0 0 0.00295760762405521 0 0 39 14.245903870872 0.36527958643274 0.39406001271484 0.33498440087258 0.408227848101266 0.0999342537804076 146
62 2 17.5 571 0.137610619469027 0.0548119469026549 0 0.177820796460177 0.59358407079646 0.0230641592920354 0.00707964601769911 0.000995575221238938 0 0 0.00503318584070796 0 0 72 26.36798310243 0.3662219875338 0.48338700749324 0.27763380171092 0.299571375326127 0.110146604938272 147
33 2 17.5 832 0.0279013344116458 0.00334276856719234 0 0.464671788650762 0.50370669901604 0.000242620299231702 8.08734330772341e-05 0 0 0 5.39156220514894e-05 0 0 112 41.080651348976 0.36679152990148 0.4645412247159 0.24111335085448 0.922504682900723 0.0663265306122449 148
36 2 17.5 261 0.060848558055262 0.0351804318284765 0 0.166087875585082 0.710705118526348 0.0190246112033822 0.00407670240072475 0 0 0 0.00407670240072475 0 0 50 19.292086429526 0.38584172859038 0.41655244829748 0.35257178224106 0.23369449755683 0.1044 149
44 2 17.5 118 0.112737127371274 0.0292682926829268 0 0.188075880758808 0.643360433604336 0.0173441734417344 0.0043360433604336 0 0 0 0.0048780487804878 0 0 35 13.622062727696 0.38920179221998 0.4099222715319 0.36726246118386 0.292333614153328 0.0963265306122449 150
58 2 17.5 212 0.0958057395143488 0.0403973509933775 0 0.261810154525386 0.560264900662252 0.0298013245033113 0.00596026490066225 0 0 0 0.00596026490066225 0 0 45 17.91671129709 0.39814913993524 0.55968514521384 0.26892033571256 0.467297084318361 0.104691358024691 151
73 2 17.5 71 0.0249569707401033 0 0 0.273666092943201 0.691910499139415 0.00860585197934595 0 0 0 0 0.000860585197934596 0 0 30 12.002116197112 0.40007053990358 0.34966254210306 0.47568253660476 0.395522388059701 0.0788888888888889 152
34 2 17.5 220 0.0526950232478044 0.0292750129154469 0 0.151885655243671 0.745479593593938 0.0177372137075943 0.00137764766660926 0 0 0 0.00154985362493542 0 0 56 22.506815026232 0.40190741118282 0.58303455168564 0.2660620558057 0.203742203742204 0.0701530612244898 153
65 2 17.5 417 0.101285515434373 0.0537132563661672 0 0.162695488413985 0.645623515925653 0.0222713502006059 0.00917055596495537 0 0 0 0.00524031769426021 0 0 65 26.521826213208 0.40802809558786 0.5249517390526 0.30780782976068 0.251997463538364 0.098698224852071 154
2 2 15.5932203389831 6 0.153846153846154 0 0 0.384615384615385 0.461538461538462 0 0 0 0 0 0 0 0 5 2.07118826930559 0.41423765386117 0.520843197320627 0.343167291554746 0.833333333333333 0.24 155
66 2 17.5 118 0.0891181988742964 0.0379924953095685 0 0.184803001876173 0.646810506566604 0.0333020637898687 0.00375234521575985 0 0 0 0.00422138836772983 0 0 35 14.607857726918 0.41736736362604 0.59653949402274 0.2664855696078 0.285714285714286 0.0963265306122449 156
60 2 17.5 169 0.101958525345622 0.0264976958525346 0 0.246831797235023 0.602822580645161 0.0161290322580645 0.00345622119815668 0 0 0 0.00230414746543779 0 0 41 17.273811952752 0.42131248665254 0.50880540538748 0.32944492198072 0.409460105112279 0.100535395597858 157
56 2 17.5 165 0.0869047619047619 0.0354166666666667 0 0.195238095238095 0.657142857142857 0.019047619047619 0.00357142857142857 0 0 0 0.00267857142857143 0 0 44 18.583884143566 0.42236100326306 0.53002519145412 0.32405891839268 0.297101449275362 0.0852272727272727 158
48 2 17.5 418 0.115494522940149 0.0304810287347198 0 0.150738212414669 0.670582632163836 0.0189712652802032 0.00635021431973329 0.00166693125892999 0 0 0.00571519288775996 0 0 65 27.513124319352 0.42327883568228 0.45263562480446 0.39300464690006 0.224786931818182 0.0989349112426035 159
80 2 17.5 82 0.128875968992248 0.0271317829457364 0 0.188953488372093 0.607558139534884 0.0310077519379845 0.00775193798449612 0 0 0 0.00872093023255814 0 0 29 12.398850219306 0.42754655928646 0.47093276855964 0.38106133506518 0.311004784688995 0.0975029726516052 160
69 2 17.5 137 0.0645506419400856 0.0124821683309558 0 0.232524964336662 0.684736091298145 0.00463623395149786 0.000356633380884451 0 0 0 0.000713266761768902 0 0 41 17.704750166028 0.43182317478098 0.44959919339458 0.41124041638628 0.339583333333333 0.0814991076740036 161
64 2 17.5 102 0.036036036036036 0 0 0.323323323323323 0.631631631631632 0.00800800800800801 0 0 0 0 0.001001001001001 0 0 35 15.19516290043 0.43414751144106 0.41691642384552 0.45712229490184 0.51188589540412 0.083265306122449 162
41 2 17.5 553 0.0977523539536296 0.03184165232358 0 0.178495494583376 0.667814113597246 0.0156930241976309 0.0040498126961628 0.00106307583274274 0 0 0.00329047281563228 0 0 75 32.622883261416 0.43497177681894 0.46663507142344 0.4006698743305 0.26728320194057 0.0983111111111111 163
19 2 17.5 553 0.0977523539536296 0.03184165232358 0 0.178495494583376 0.667814113597246 0.0156930241976309 0.0040498126961628 0.00106307583274274 0 0 0.00329047281563228 0 0 75 32.623020626988 0.43497360835982 0.46663632792336 0.40067232883262 0.26728320194057 0.0983111111111111 164
51 2 17.5 58 0.114754098360656 0 0 0.19344262295082 0.524590163934426 0.121311475409836 0 0 0 0 0.0459016393442623 0 0 22 9.8840372030988 0.44927441832268 0.58603506115054 0.31251377549478 0.36875 0.119834710743802 165
82 2 17.5 169 0.0838406198118428 0.024349750968456 0 0.168511344770338 0.706696181516325 0.0118981737686774 0.00221361372440509 0 0 0 0.00249031543995573 0 0 41 18.639756575182 0.45462820915084 0.40961598717592 0.52495980598656 0.238449490994518 0.100535395597858 166
42 2 16.8846153846154 19 0.0588235294117647 0 0 0.288235294117647 0.652941176470588 0 0 0 0 0 0 0 0 15 6.89053247582212 0.459368831721442 0.492206227570019 0.421840379323115 0.441441441441441 0.0844444444444444 167
124 2 17.5 6 0.166666666666667 0 0 0.333333333333333 0.5 0 0 0 0 0 0 0 0 7 3.2413418344312 0.46304883349012 0.77474935497884 0.22927344237352 0.666666666666667 0.122448979591837 168
86 2 17.5 83 0.0865644724977457 0.0144274120829576 0 0.214607754733995 0.642019837691614 0.0306582506762849 0.0036068530207394 0 0 0 0.00811541929666366 0 0 31 14.41313863694 0.46493995602998 0.45762622586648 0.47506665933324 0.334269662921348 0.0863683662851197 169
59 2 16.8846153846154 25 0.0891089108910891 0 0 0.287128712871287 0.579207920792079 0.0346534653465347 0 0 0 0 0.0099009900990099 0 0 16 7.67058257640942 0.479411411025577 0.523821998369558 0.422312084440519 0.495726495726496 0.09765625 170
81 2 17.1764705882353 36 0 0 0 0.52212389380531 0.47787610619469 0 0 0 0 0 0 0 0 22 10.7346525776314 0.487938753528784 0.503821029592569 0.464997688103196 1.09259259259259 0.0743801652892562 171
37 2 17.5 183 0.0550724637681159 0.012263099219621 0 0.164548494983278 0.752285395763657 0.0129319955406912 0.000891861761426979 0 0 0 0.0020066889632107 0 0 53 26.181107249912 0.49398315565882 0.49757439919554 0.48892276703892 0.218731475992887 0.0651477394090424 172
38 2 17.5 267 0.118329466357309 0.0363495746326373 0 0.152049497293117 0.659551430781129 0.0215003866976025 0.00556844547563805 0.00123743232791957 0 0 0.00541376643464811 0 0 56 28.333351954412 0.50595271347172 0.5773113732929 0.42361579829366 0.230534709193246 0.085140306122449 173
50 2 17.1764705882353 28 0.07421875 0 0 0.23828125 0.65234375 0.03125 0 0 0 0 0.00390625 0 0 19 10.1991988651314 0.536799940270059 0.530047253082824 0.548375975448314 0.365269461077844 0.0775623268698061 174
49 2 17.5 61 0.0652680652680653 0 0 0.203962703962704 0.660839160839161 0.0606060606060606 0 0 0 0 0.00932400932400932 0 0 32 18.179308726244 0.56810339769494 0.6262768081989 0.47114771352182 0.308641975308642 0.0595703125 175
55 2 17.5 98 0.0951480781348456 0.0359168241965974 0 0.124133585381222 0.712665406427221 0.0201638311279143 0.00630119722747322 0 0 0 0.0056710775047259 0 0 40 23.091268520966 0.57728171302402 0.68440692750296 0.39873968889256 0.174182139699381 0.06125 176
45 2 17.5 83 0.0909090909090909 0.0208012326656394 0 0.150231124807396 0.687211093990755 0.0408320493066256 0.00308166409861325 0 0 0 0.00693374422187982 0 0 36 21.040056272892 0.58444600758042 0.69281760195852 0.41414778784358 0.218609865470852 0.0640432098765432 177
88 2 17.5 42 0.0578947368421053 0 0 0.215789473684211 0.710526315789474 0.0140350877192982 0 0 0 0 0.00175438596491228 0 0 27 18.74576985322 0.6942877723415 0.6740103364468 0.75222330346938 0.303703703703704 0.0576131687242798 178
